epoch,max,min,avg
1280.0,3.3546793922926885,1.6852275948239754,2.53172490761245
1281.0,3.3352318761190305,1.6551545317036018,2.437850612513236
1282.0,3.023718532542023,1.6053707343483463,2.330413930480864
1283.0,2.895159489746521,1.5019975712701943,2.3034591389318395
1284.0,3.2719842785035524,1.665680935548487,2.4668257093042856
1285.0,3.2293367074475774,1.3777472620621722,2.2389135571530123
1286.0,2.9740168381440704,1.513531054437464,2.339930470215992
1287.0,2.769837183660227,1.4617256853519163,2.1839203460388745
1288.0,3.2367176657160868,1.6483540446050924,2.308731800902065
1289.0,2.885580248734595,1.7214043668120487,2.2732204554012165
1290.0,3.505395545135591,1.4319093876093314,2.4050351794577103
1291.0,2.895170689427974,1.4627991916415386,2.2502382047645337
1292.0,3.0174049303048034,1.6421789893193848,2.253384294989405
1293.0,3.131945406811875,1.6147949654306732,2.3370053182953727
1294.0,3.1161367227628465,1.71180326948686,2.349442417287066
1295.0,3.3494607519870363,1.5124955263938635,2.484446427407687
1296.0,3.1770281343928373,1.550384624505151,2.361193448263431
1297.0,3.2481807605448667,1.5965631378286047,2.299097495906639
1298.0,3.0877355817733516,1.4583108718595512,2.30029638403247
1299.0,3.1150756412831337,1.6962962306897333,2.510464351352783
1300.0,2.9426714239365785,1.3455153114130922,2.221942771167847
1301.0,3.002114663279378,1.4682013927736317,2.3017351803712573
1302.0,3.1122398788651613,1.5279755127227885,2.337146321661135
1303.0,3.06844018432736,1.734842323372038,2.4364196662274926
1304.0,2.988186943211647,1.3398085164144682,2.2640667428832337
1305.0,3.0996081442971724,1.3727297681249528,2.2513778475377713
1306.0,2.660435150807174,1.5665901818104029,2.1548320444032227
1307.0,3.0004200641273986,1.5280859819357275,2.2331792964145034
1308.0,3.233455361360904,1.3426764879773487,2.3871634852727324
1309.0,2.943035024327598,1.549611609005117,2.2242451354496073
1310.0,2.880737550390267,1.3483756536310842,2.3387631463779917
1311.0,3.105522491182008,1.881718424526441,2.465176120225164
1312.0,2.982843295578325,1.6441879820308007,2.1482351171064393
1313.0,3.1950492470636678,1.3593769731178433,2.213354474018588
1314.0,3.0119003458850493,1.604402954072023,2.429053415211598
1315.0,2.790320873882363,1.5550282167284868,2.2033759795486514
1316.0,3.323635744998192,1.4858477865226827,2.2518832595099374
1317.0,3.2861712653303705,1.3383281354379644,2.2866814062439107
1318.0,3.1649441467949386,1.367092151041766,2.297301389386662
1319.0,3.0963470655680156,1.5723202903200648,2.3353501056370183
1320.0,3.2346660096098927,1.5723528156627593,2.346697454030081
1321.0,3.192526649835849,1.52465396144451,2.2437884589629093
1322.0,3.057133858467579,1.7777552537021033,2.4002632377329385
1323.0,3.208451619795727,1.2957062567971176,2.2055619982542356
1324.0,2.912627575089942,1.5414298966880746,2.2536347902928613
1325.0,3.3492944686157413,1.3295152904553698,2.2021152520263882
1326.0,3.0790509220681095,1.5177072595275278,2.3233028042976747
1327.0,3.1451053071699326,1.618582598304133,2.2523712897353136
1328.0,3.1405666972200255,1.5952321061250332,2.227754388115593
1329.0,3.3911775059725433,1.7645204853393948,2.3604432775112953
1330.0,3.1402071394903635,1.4935179366524733,2.4733718665598188
1331.0,3.0998216639259315,1.6300093394286905,2.2096679067257456
1332.0,3.4615657055426614,1.7385800908411688,2.403707602464796
1333.0,3.0364032476454788,1.488736300849824,2.1961497232323204
1334.0,3.2420061543316234,1.6041452563289615,2.3673501655848996
1335.0,3.098209750163126,1.556145525876381,2.241434946919924
1336.0,3.1814454863615738,1.5085810940812674,2.3751893976311007
1337.0,3.1241173069771095,1.690675855284209,2.4580969304219646
1338.0,3.3007188418656437,1.4032629714113474,2.2857844793826745
1339.0,3.212875189932529,1.4464375833704923,2.3121990237844923
1340.0,3.062481627117241,1.5625849128538711,2.2708210761474983
1341.0,3.0200881740506396,1.6319066505474735,2.3225619889697677
1342.0,3.388132611990792,1.5528579758686865,2.2211201939795013
1343.0,3.0717925176092598,1.5417631823596438,2.2905812486777912
1344.0,3.174892850254273,1.6240948577059107,2.30861659785045
1345.0,2.661828768656286,1.4927876648604848,2.0565972826297236
1346.0,3.1761226681674417,1.4268072747672031,2.3363592838756566
1347.0,3.4625595803763796,1.6561002843594552,2.356132301948105
1348.0,2.89934120587774,1.4378247101631554,2.226649761401401
1349.0,2.710329190913922,1.4199057555825063,2.2394118543082278
1350.0,3.2356790318729463,1.5005388881343484,2.2186736847989925
1351.0,3.2019018303370457,1.6197894260926609,2.514190502298388
1352.0,3.053732329983831,1.3700173437454692,2.2790962392939775
1353.0,2.9640137486930467,1.4821333975169975,2.255630000705769
1354.0,3.01326600145829,1.4718333406485442,2.1899614425135
1355.0,3.39962460184528,1.517512061057009,2.21623653140835
1356.0,3.3369007729926325,1.4516962882843572,2.272191952662617
1357.0,3.1100121233541307,1.5851291043141407,2.2892607537440726
1358.0,3.2314785136837,1.5243699570213067,2.2234530907905925
1359.0,3.3569574217904323,1.457785975960097,2.259947060745221
1360.0,2.9999656675281563,1.571806543273936,2.1802542387115587
1361.0,3.1958713182747505,1.5903088688298286,2.3975073119964714
1362.0,3.1826715736857403,1.5201686120626032,2.1891678302008515
1363.0,3.186269185909006,1.7697792132117032,2.4138601402269004
1364.0,3.1370575794289834,1.5813536900233418,2.3950334839044642
1365.0,3.0769111834809717,1.553010275458579,2.3385261104708315
1366.0,3.1538517971596676,1.5296113724902285,2.4318861160280085
1367.0,3.344824217324403,1.7444057967864888,2.32003762765538
1368.0,2.860771130193848,1.5968857378514651,2.2213322895960617
1369.0,3.2546910396269157,1.3853779072705645,2.2995227227821267
1370.0,3.092580554995414,1.641916039530807,2.3244681979696176
1371.0,3.0381261172407332,1.5907156238333717,2.3230308723415973
1372.0,3.3295250755015426,1.5807529135548535,2.3542443451317916
1373.0,3.5597830333386615,1.4670085728816737,2.250273905578542
1374.0,2.658461962450909,1.5606577885139077,2.1391650507730047
1375.0,3.1340084694539176,1.6001761041524576,2.2439051485157973
1376.0,3.1547627485879075,1.454997343342771,2.1809338811443735
1377.0,2.8569058456207808,1.6287150831132033,2.235290604761966
1378.0,3.2593817647715633,1.5191963042386516,2.1121993000839865
1379.0,2.7835286267992534,1.3457637158665228,2.1602541499956995
1380.0,2.9109508274528846,1.7603504085674544,2.3064636318574987
1381.0,3.056364491820364,1.6536969354698352,2.2957936772101974
1382.0,3.1644695255658353,1.6624453571489144,2.398736000480617
1383.0,3.06318003052613,1.6616324290680067,2.3266009763603592
1384.0,2.8254955566025686,1.5477202447006768,2.2523863203189682
1385.0,3.1654601224569605,1.5012295769692703,2.256312878634243
1386.0,3.144572799123795,1.5301634378341338,2.3185646114568343
1387.0,3.034417454022818,1.4299085269028393,2.3536670165981013
1388.0,2.9708093828588575,1.3266517096943111,2.3206910966532814
1389.0,3.4009579487068153,1.7281112284051245,2.4494463163603095
1390.0,3.160214644035198,1.5908971947064197,2.2956146293953914
1391.0,3.1214246514786157,1.3936311611265513,2.3930467864852227
1392.0,3.223805133751926,1.384085204230426,2.261175477214328
1393.0,2.922566214823763,1.551978045824447,2.153685328429713
1394.0,3.187265125671732,1.5954562758500823,2.2928736740474216
1395.0,2.91937769281079,1.5800909506297296,2.211634203442915
1396.0,3.173893178419844,1.516135375619001,2.203401818815574
1397.0,2.9874922365223395,1.5078355065996982,2.3206376687335206
1398.0,2.7460694400150856,1.5754955783637883,2.1904789552529764
1399.0,3.314991715594911,1.3635663715375255,2.5339713404128785
1400.0,3.1517760038515727,1.6994291328767692,2.3284875973247976
1401.0,3.1498275225210124,1.507419989694176,2.340741739248834
1402.0,3.4102096640826836,1.3618574167055721,2.0558213928617475
1403.0,3.085741254143713,1.4147424064414915,2.3551469939568026
1404.0,3.00994052663453,1.717649766591725,2.289248774273113
1405.0,3.0650032867364234,1.4127565117238539,2.069054583750194
1406.0,3.226510922663958,1.4906864305549719,2.41781482099207
1407.0,3.0619148162414556,1.5555777756299862,2.2176190631311097
1408.0,2.671230305307676,1.6528151540866545,2.1674340178326825
1409.0,3.171851698315348,1.5953462871743478,2.3762450800020605
1410.0,2.8775852024379813,1.806809865911681,2.385703744787508
1411.0,2.7944837182758793,1.570225575636564,2.237284940855596
1412.0,2.8639669599065773,1.6240965459153287,2.25742286295121
1413.0,2.914674260046102,1.6292279335202895,2.2307856099980268
1414.0,3.2520399293970206,1.547658856547133,2.470118787120672
1415.0,3.1338044306163373,1.7045749476800076,2.3885392387880113
1416.0,2.983948202721669,1.3132573168115214,2.294761723579847
1417.0,3.254473175449329,1.6450478655219727,2.408019982843718
1418.0,2.9212835192603857,1.4562162108860381,2.253389743540848
1419.0,3.1573895200850606,1.6657513568751845,2.443473417189157
1420.0,3.203298871043188,1.6426793633105525,2.1558107678457477
1421.0,3.284935616104694,1.5664675122693223,2.2373017733643783
1422.0,3.244574199183737,1.470497390521658,2.2516126698658994
1423.0,2.893355775678705,1.534197714327573,2.129366912097258
1424.0,3.124612097507096,1.4855375054400242,2.258687116976973
1425.0,3.108128283353383,1.3792757830523676,2.264520420375843
1426.0,3.1074979857900877,1.6959708908614959,2.336152841895077
1427.0,2.98554721998477,1.5085059434257155,2.304212336826976
1428.0,3.1137705649328886,1.5437643969401185,2.2696167121425663
1429.0,3.362354181807874,1.4441498900310552,2.427257164713345
1430.0,2.8995607569618174,1.2021275138118672,2.108087376366586
1431.0,2.847289848041426,1.3408332040587925,2.1920961609742475
1432.0,2.989920372301349,1.695357572598021,2.3153884601834864
1433.0,3.1963351602141,1.4163393689717747,2.4380898464181873
1434.0,3.087877499132049,1.468467928807988,2.1642938444177906
1435.0,3.277466109018392,1.4705688091004767,2.251376910595751
1436.0,3.0424609954264668,1.5384183978487775,2.436696748175091
1437.0,2.958309728680495,1.4097361269026578,2.2227936421447905
1438.0,3.267872452234742,1.543860532687739,2.553797117128462
1439.0,3.020046175420562,1.3469904485022615,2.1453855494833416
1440.0,2.9649778795623325,1.395668143371306,2.07609221694968
1441.0,2.944966343944829,1.546224977727186,2.2716568410186175
1442.0,3.055931364896471,1.671538417127061,2.295980519606344
1443.0,3.3209225083028278,1.4694560362789908,2.262430032318705
1444.0,3.3995196844676467,1.6754058915463508,2.3412385438922536
1445.0,3.109702548309861,1.4680756989276753,2.183124950515191
1446.0,2.9993193172080144,1.4303533952370349,2.2144741043911487
1447.0,3.3499725055989704,1.6394889167767017,2.401091485869862
1448.0,3.19516371401573,1.4158508625857593,2.2855934939408775
1449.0,3.2101488467493424,1.5515254850860756,2.3040994413582054
1450.0,3.1560236783607984,1.5170080422557273,2.31496152508145
1451.0,3.0705449838925842,1.5605082214686472,2.4096527060475816
1452.0,3.1373933325641166,1.54004285542197,2.250183733010531
1453.0,3.29028877359162,1.5710865599146684,2.2865015119301617
1454.0,3.287331313530322,1.3850399547281071,2.3844052534293643
1455.0,3.4010687102118404,1.4974912485876362,2.360670652951802
1456.0,3.2262762279841093,1.589189624483856,2.257838046665443
1457.0,3.0039129170317755,1.432353301600579,2.2097540799854314
1458.0,2.9940100316024223,1.8043011008108056,2.3736069091880427
1459.0,3.1477913394589008,1.6346083261156228,2.3047721564443484
1460.0,2.88762149968015,1.4967535172703559,2.143725942431273
1461.0,3.296425449763669,1.5004468093438994,2.3469354560340516
1462.0,2.9115439159573637,1.4664304557513717,2.2058496850493703
1463.0,3.5975992568945205,1.4593875435202286,2.2330660218723053
1464.0,3.1156277303578497,1.3679426451087073,2.30101810191874
1465.0,3.0448369961910973,1.342364106643912,2.339836653584109
1466.0,3.10444733718389,1.6340391671051795,2.2152108972934568
1467.0,2.9782693929983077,1.517554480566087,2.336402760000177
1468.0,3.161678216484449,1.6324894781781305,2.5224195729339636
1469.0,2.961015443606364,1.5428077324014535,2.277793638811725
1470.0,3.0325493927885407,1.5351598220278895,2.1425295831030686
1471.0,2.5884527322905178,1.6761009071491026,2.2767295009567308
1472.0,3.0997039838172418,1.3428245285024545,2.3208173645103427
1473.0,3.2201742335977044,1.8324378239594838,2.3605935889900387
1474.0,3.165590421256187,1.6822586607475547,2.305604018970779
1475.0,3.1469611026383144,1.6406202043735714,2.3629011765063166
1476.0,3.0292147066346424,1.5710820072898044,2.309181717590948
1477.0,2.92687788453857,1.4486474404555034,2.3161218643773926
1478.0,3.1027722053474,1.5189363938224647,2.1777709835904737
1479.0,3.0054967114918103,1.4530149848884646,2.3064582589320457
1480.0,3.1354908137040147,1.6765976275544079,2.489312049064793
1481.0,2.867347650446829,1.5433639599677214,2.2046814171596636
1482.0,3.4874606988257937,1.5706560508734124,2.470465584398542
1483.0,3.2147547546156954,1.5102769545909391,2.280557204222049
1484.0,3.01699181450077,1.3970371246129045,2.3119940793195073
1485.0,3.0087011040271223,1.5870342502563757,2.4121702860973024
1486.0,2.9544889337962186,1.2569299764953825,2.226747712234821
1487.0,2.9702886509226345,1.7794007188327123,2.392099327630865
1488.0,2.9920429563345627,1.5146112886321215,2.2203970937461435
1489.0,3.0643985079681144,1.6816111350492076,2.2703206247779115
1490.0,3.2213707781861682,1.4114693738592383,2.3333942835426917
1491.0,3.132929545282748,1.428882476458705,2.407697240952672
1492.0,2.818677941054668,1.5504240686447874,2.1092322547236924
1493.0,3.037072949942343,1.5385071967759039,2.304034154368164
1494.0,3.157292713117704,1.7095839489532758,2.185662814794685
1495.0,3.110881038136151,1.7275850193947215,2.2668571120891152
1496.0,2.8923437009371114,1.6857323748908808,2.3985553459102382
1497.0,3.3942868196303055,1.4030831175672545,2.359662084617807
1498.0,3.1504750816910843,1.4821829421093757,2.1037121573324904
1499.0,3.147942061524844,1.6569011775668125,2.2427219963957814
1500.0,2.8329876146513713,1.436135266189212,2.1809475768607216
1501.0,2.8182253736335205,1.5712053787584168,2.1841037589601364
1502.0,2.9222309079381596,1.4428226779102025,2.1392742307944514
1503.0,3.128080756820611,1.649366216603635,2.3251949949625605
1504.0,3.233047876505596,1.422776491885432,2.1385234957390766
1505.0,3.0213363404064024,1.6013740242566585,2.4453667664800904
1506.0,3.1572104022069403,1.5773394300714356,2.391454052159892
1507.0,3.1591399908151243,1.508491007675968,2.34111620818534
1508.0,3.2774418121689544,1.4320098692218242,2.179431308426448
1509.0,3.2987697273176235,1.511967838081533,2.406823442719877
1510.0,3.1739317891724355,1.5556383915068452,2.3426662917957444
1511.0,3.197144372653103,1.3346790833811828,2.2120612010065894
1512.0,3.159580399866833,1.4712965782395901,2.2652124467824124
1513.0,2.909595819568751,1.5361065822915492,2.2989008716547543
1514.0,2.6364772205638345,1.4845023652697409,2.1229970819635025
1515.0,3.036705220798104,1.6241771375234768,2.264102677525068
1516.0,2.9002946112054047,1.6158230687812676,2.1962772781887656
1517.0,3.2591974255768426,1.5876843833476786,2.3180847793803876
1518.0,2.887710669292528,1.7154038194618966,2.3547337085323257
1519.0,2.964592843879319,1.552936430446152,2.1169064118579026
1520.0,2.9317840805382414,1.4545262461445192,2.3664068269110254
1521.0,3.4020953958223146,1.4590436113989154,2.032545393326201
1522.0,3.11386152768334,1.5368478399842191,2.2914109471709088
1523.0,2.5070763574086534,1.7386899317684588,2.1178535658007176
1524.0,3.049204400527503,1.4348019697870793,2.2687125167842876
1525.0,3.230200981288409,1.3826843460958165,2.3086095385765875
1526.0,3.177443853883193,1.5970788485912504,2.2001574229580454
1527.0,3.5230829098528558,1.7361417140382738,2.2969205624804574
1528.0,3.070774655102825,1.4693192535430812,2.359254778364872
1529.0,3.1055734676723317,1.7386727910070463,2.365671549603511
1530.0,3.0158884200242113,1.5677927021968714,2.2351368960796423
1531.0,3.305179207656759,1.7873083452035776,2.480955999299124
1532.0,3.2738307816777192,1.568208338019447,2.3367802990312407
1533.0,3.136537843572916,1.4494013504192578,2.3092471229169265
1534.0,3.1147312056907275,1.599172902905959,2.198327204951524
1535.0,3.3018694466394893,1.4391172682356392,2.2361508927263296
1536.0,3.221970511795823,1.6661263146250378,2.446908817555024
1537.0,3.079076319820015,1.391357828847381,2.155230292092305
1538.0,3.159449098587819,1.7295434686779014,2.4469618897954364
1539.0,3.05804914008128,1.8148857725995398,2.291113154770746
1540.0,3.226778110938818,1.3585397631737117,2.2715670004401156
1541.0,3.1911880997580053,1.5688730351199673,2.355473895500917
1542.0,3.1040908155625484,1.5319974204009328,2.299749663799312
1543.0,2.8444425976104832,1.3491115065795576,2.19754017062361
1544.0,3.152955101131473,1.5842956914370132,2.425038941659766
1545.0,3.4835595515288453,1.3683812624536351,2.0444305003981453
1546.0,2.9341824241878838,1.53119083212377,2.274358380388705
1547.0,3.447289416525549,1.418981941522235,2.198297428349756
1548.0,3.097118201074706,1.5839601413740403,2.3481440865730367
1549.0,3.03581067741653,1.5130056970291135,2.462515940631556
1550.0,3.3575153260154615,1.423371920870322,2.3986114816778517
1551.0,2.9383929904097013,1.8149261022399223,2.38538152759435
1552.0,3.4080578967088186,1.5085112380739853,2.3973264526185387
1553.0,2.9576268673383,1.5264755864619823,2.1546303153983066
1554.0,2.636253033234256,1.5692349812687003,2.0902215131615836
1555.0,2.9400947960342996,1.4789809347681648,2.174534113338868
1556.0,2.999398012162402,1.4743121725540738,2.1476909021081374
1557.0,3.226477374785077,1.58671956440291,2.174411501540324
1558.0,3.292435536140921,1.6873577905708879,2.4188643703910775
1559.0,3.1237802795432463,1.5505302475897709,2.2721583926112805
1560.0,3.356616923984243,1.594766404915067,2.395199788680426
1561.0,3.2105522574363263,1.5135527139336227,2.1888796903643803
1562.0,3.2547345521101576,1.560414410102683,2.274746036648371
1563.0,3.3212162717600475,1.4729648742268693,2.250839963101007
1564.0,3.1988786043802167,1.524753882137222,2.3693472767285586
1565.0,3.012736780508774,1.4265545146004168,2.2516114988341296
1566.0,3.06440270931282,1.4608477396598314,2.280914896061089
1567.0,2.8583882614804343,1.409000504298015,2.2434915239007127
1568.0,3.3014864377071516,1.533004378539599,2.4175183504690194
1569.0,2.9625130439825242,1.4563972791598667,2.256339363624457
1570.0,3.390423887414749,1.4914743207101384,2.3172896693712124
1571.0,3.2547279593470586,1.4006205733100359,2.4660373935119715
1572.0,3.098857016737085,1.6303849129720938,2.3148806337447416
1573.0,3.026246178304346,1.4244128205390598,2.3140174177318285
1574.0,3.0702952610143424,1.3330518107436609,2.2759338136760237
1575.0,3.1088725695281325,1.6412083633150258,2.392119632650845
1576.0,2.7645426210818447,1.6019183252066675,2.185339919695316
1577.0,3.101288214021035,1.588658371270715,2.377453507285314
1578.0,2.9876703572881596,1.4292515157678536,2.3344748048157404
1579.0,2.925253969561957,1.3307688707772698,2.1658010855847016
1580.0,2.9462154228761284,1.2851620937782697,2.3027100699081844
1581.0,3.2010824995149956,1.440303721981567,2.2292605435621917
1582.0,3.063841545390164,1.8306410991238204,2.4371191340863883
1583.0,3.1312912746001,1.406959270053153,2.2597692828936347
1584.0,3.2247862279258626,1.5454673141829185,2.279109175456198
1585.0,2.7998992084345784,1.4216325993423256,2.3088674058936833
1586.0,2.905852752115974,1.7061448228997924,2.3947317203024907
1587.0,3.216244509440605,1.6001242529783375,2.2779069295167718
1588.0,3.1622577559380316,1.5882883922680886,2.3178923994792804
1589.0,3.2712148617995283,1.6912929858195611,2.530016562505361
1590.0,3.1115926377477714,1.489158792174272,2.2655367757551184
1591.0,3.1722781672075357,1.5242233988008136,2.230950626582435
1592.0,2.8355404914839806,1.39759426160725,2.2677218538431596
1593.0,2.8345876796886658,1.4229406199340422,2.1937989944182914
1594.0,3.192871952479717,1.5285458724326395,2.279609075555055
1595.0,2.7494906907521464,1.7118387853128125,2.208591549533149
1596.0,3.086401950313887,1.368586451196006,2.277620773784883
1597.0,3.030927503282018,1.561501221919246,2.289147668651428
1598.0,2.813946839221531,1.5771430709322396,2.309500987869444
1599.0,2.94024627224991,1.4431602330324158,2.3375466776354497
1600.0,3.2958606768670244,1.44013437121024,2.2803909026674445
1601.0,3.080127974489599,1.716438750843542,2.3960103357189793
1602.0,3.386747190714636,1.2921301205129427,2.425801172729763
1603.0,3.2917715772175242,1.5523923869161824,2.480598604492358
1604.0,3.0259694776388693,1.454769967237953,2.2323345564371637
1605.0,3.229159217743845,1.5110622823919933,2.3300821131107843
1606.0,3.3623151820559425,1.6531874214026108,2.404273341453577
1607.0,3.0070899789158934,1.446933476561968,2.164421592009742
1608.0,3.051184789952343,1.693547257116852,2.3320498950434048
1609.0,2.9462010184267813,1.417145881756728,2.2578810820315725
1610.0,2.8508363400104915,1.6794034495923502,2.3138321073375745
1611.0,3.5727070264046277,1.9285506015238334,2.483443534669388
1612.0,3.2077878182748862,1.4315631007584846,2.2198183924534094
1613.0,3.203894545992552,1.7067707482777275,2.289954352154934
1614.0,3.38364067247683,1.4998702946851459,2.3553286043699697
1615.0,3.2763504505440615,1.515460605160912,2.3388027618089673
1616.0,3.2285230097654503,1.5940053398684249,2.4371387818678603
1617.0,2.9431915336601175,1.3930016257556594,2.421126255272727
1618.0,3.1297546836585792,1.5273385206362284,2.2428311498804288
1619.0,2.9728904361186967,1.3672924328453657,2.289232371650005
1620.0,3.089070798547275,1.5921196920314353,2.139588040101721
1621.0,2.914353097943382,1.370636518702222,2.304873195731616
1622.0,3.4288826869277536,1.4874693090013478,2.391256851891028
1623.0,3.1926649545996995,1.673906179809284,2.3091728103440383
1624.0,2.9221615574304938,1.6905659973792064,2.243835318209246
1625.0,3.2065826362443812,1.449986914871631,2.3018975217317736
1626.0,3.1462726580986464,1.4534285033560046,2.1871220989145352
1627.0,3.0153198087755695,1.475980532970088,2.304762310931619
1628.0,3.124235746390377,1.7753083699961794,2.1705214258604553
1629.0,3.1229436593716153,1.6567743299156146,2.310284379449969
1630.0,3.1523259007587914,1.359068825102451,2.0809265931722294
1631.0,3.1187769152869302,1.313050608717875,2.309900344591803
1632.0,2.944570594660362,1.6014279192693108,2.203504298778439
1633.0,3.068270171463519,1.6928627139385546,2.2933963957562966
1634.0,3.178602328693706,1.510623268817735,2.1263951238878036
1635.0,2.868689203553085,1.5292504158611895,2.171635036515276
1636.0,3.2491019548767,1.769165001160312,2.3167717655989186
1637.0,2.925269618201434,1.3650993749754445,2.141158606405925
1638.0,3.0486121287497463,1.455823136664967,2.3296620614430634
1639.0,3.2369115346204604,1.517388802088272,2.214111678156223
1640.0,2.9238447597848434,1.590401516486506,2.2585852325772766
1641.0,3.05865579788197,1.4019146531067206,2.3218858317206936
1642.0,3.127714580245998,1.7107438626734648,2.4144215259820827
1643.0,2.9828679139079037,2.0282359135516037,2.434854809790344
1644.0,2.893106086555411,1.713104895801172,2.2622881083733106
1645.0,3.1331442945012946,1.5932988294885044,2.4413057658418347
1646.0,3.063393287390233,1.7597125148062183,2.3922119363958427
1647.0,3.0773570075697383,1.4857698010982283,2.1839886344546366
1648.0,3.053689544866305,1.6502520079777496,2.3841787492056232
1649.0,3.2649994027340212,1.5209722673193986,2.1767528390484236
1650.0,2.9747866642217953,1.5244399465041043,2.1860579566699734
1651.0,3.0525884806988177,1.7288855894899524,2.4621384264764394
1652.0,3.4654357473228736,1.4504853751633011,2.404730449479763
1653.0,3.4489718356377543,1.3109788708529966,2.2687351449476085
1654.0,2.883642723227794,1.519052935242337,2.131127881404022
1655.0,3.0612232894635603,1.4706165546607604,2.340052398686919
1656.0,2.961024783818221,1.6274438234821158,2.268717905846215
1657.0,3.0701439886466155,1.51046511692957,2.3128095783324905
1658.0,2.8900446128701685,1.4905554349329495,2.234885125610682
1659.0,3.558686607983391,1.6974044760567601,2.3098062891855404
1660.0,3.0808076738343693,1.7081107560592228,2.4853002225176946
1661.0,3.2219595601097204,1.764487516225539,2.430328304522959
1662.0,3.245495094889177,1.662799768024545,2.3612571561883917
1663.0,3.124007258085643,1.4242022406143802,2.0880395276318025
1664.0,2.8708537513955417,1.5409953571722455,2.2491812472892816
1665.0,2.8169415477122595,1.4071239722591165,2.1883726359098055
1666.0,3.219012499725447,1.5181479151485529,2.1396024150680484
1667.0,3.285666264011291,1.5702100881707015,2.39820246491489
1668.0,3.15507742374172,1.751197269144103,2.3129156188613016
1669.0,3.465487071010836,1.5368436513389672,2.31234036289484
1670.0,2.934920619170563,1.625871937911144,2.138821771674461
1671.0,3.150574973779433,1.365518390326347,2.018549911228879
1672.0,3.379195537200784,1.6635441218935103,2.473825544599223
1673.0,3.149294601658776,1.497997855089432,2.0741575167993016
1674.0,3.0451140181017435,1.4963588230774507,2.1936548301181227
1675.0,3.293771159558309,1.4787692579368135,2.344505833963906
1676.0,2.9631976758745937,1.5247093173790345,2.162711189494356
1677.0,3.149099427112974,1.5884144049358975,2.148637274085939
1678.0,3.0527742057442318,1.710446082484457,2.312040688753108
1679.0,3.1261574699682955,1.4035313500007314,2.0881026529569735
1680.0,2.9088352968884004,1.821719170477158,2.3810996742930826
1681.0,2.9650446204290506,1.6459080964825012,2.235098379806621
1682.0,3.1378978826514166,1.642712454910607,2.3207584137961463
1683.0,3.225846550599947,1.5088846614636726,2.361797823853541
1684.0,3.2905867209386197,1.7121129287658474,2.4324875553811114
1685.0,3.077388462304492,1.617446362698329,2.2937956329281994
1686.0,3.0866441907400812,1.5460178042394566,2.2339034253216234
1687.0,3.168460605505863,1.4887259712490117,2.399474425068024
1688.0,3.167584152488793,1.6525820296526388,2.3603833814821624
1689.0,3.195305336941849,1.56423701056839,2.3017876246330586
1690.0,3.1463317644651716,1.5798120074157636,2.3640804452009894
1691.0,3.0960370482364605,1.822049601385332,2.4340460731157973
1692.0,3.202513250223781,1.4476835031100554,2.356836658193684
1693.0,2.7939535045537016,1.7093364592675853,2.2865854023456884
1694.0,2.9455009420403426,1.5314921752002473,2.1516113873133618
1695.0,3.063751276483663,1.637602792673008,2.3119180795005
1696.0,3.0436288609769067,1.3336864043700138,1.994808124978811
1697.0,3.220125367466638,1.6345503470484268,2.3884201902289375
1698.0,2.985939774045772,1.4465235404806494,2.3203008211908394
1699.0,3.2176621459794292,1.5168455262969176,2.233965821494137
1700.0,3.0781408009389812,1.5359910243537043,2.2651549834043245
1701.0,2.9748488572138587,1.458877988559753,2.2746889632489076
1702.0,2.8712412270796808,1.6359840510320762,2.3096859155629916
1703.0,3.0023400399241975,1.5426137781454468,2.2921053696897653
1704.0,3.024785808199622,1.5714915389908248,2.3695776505662036
1705.0,3.169508177814564,1.6114157173161965,2.3388568955151277
1706.0,3.1426134789127724,1.4207875211756222,2.255207618777489
1707.0,3.443004016422939,1.613653477176273,2.4478965224637435
1708.0,2.881454189123706,1.7516028693087453,2.2504853039685933
1709.0,2.943427254059282,1.5041383242204394,2.3021610699896473
1710.0,3.1543960413978342,1.3657278061497915,2.149497095543407
1711.0,2.8151597903552745,1.499397792730377,2.3460577940058895
1712.0,2.954937736771833,1.7726647125889476,2.4587686190009426
1713.0,3.1683858086583023,1.2642865108613714,2.3282143595120783
1714.0,3.2687339767734365,1.5797926146175627,2.410072699771975
1715.0,2.9894674103666095,1.5071265681425443,2.4345145820159604
1716.0,2.943394205739085,1.6441901571326505,2.3505280961380173
1717.0,3.162456038700982,1.522605238285572,2.2750277827057284
1718.0,3.036973877855691,1.5599665129564193,2.3107316075580586
1719.0,2.9700841214889357,1.3770091809705678,2.2782707807398754
1720.0,3.1209796221018022,1.4206711420167424,2.322223277312385
1721.0,3.1008865811427753,1.5318761829759193,2.237599491422458
1722.0,2.916086920385964,1.4838746683247128,2.1485898398464687
1723.0,2.964347868249707,1.6486480723030594,2.220039769251001
1724.0,3.0189004611790096,1.365160720431909,2.3226630287633414
1725.0,3.43745214255571,1.7481197064960243,2.524930134557952
1726.0,2.9905229923784797,1.577898896893508,2.425424721588799
1727.0,2.944349055474509,1.4368109502865725,2.312456449759366
1728.0,2.987352413857474,1.9151255244258145,2.381421810141731
1729.0,3.3123164575937762,1.4106439819546135,2.3104121881183906
1730.0,3.2322520784803173,1.447195774714521,2.312948830593456
1731.0,3.319416382980025,1.683896703524013,2.378703390380125
